Start,End,Open,High,Low,Close,Volume,Market Cap
2019-04-22,2019-04-29,5347.870261836,5660.855010888,5154.398777214,5293.938255503,13836681693.854914,95200757517.83096
2019-04-15,2019-04-22,5190.134974733,5381.725474671,5068.359413253,5349.866310892,11417470654.055462,92803905047.90141
2019-04-08,2019-04-15,5213.650120988,5438.076806385,4980.706446639,5187.562407627,12886745901.143162,91640986980.25174
2019-04-01,2019-04-08,4199.617439676,5277.183264217,4184.983265552,5212.309923024,13518016459.381489,84252603953.1832
2019-03-25,2019-04-01,4023.328814622,4210.95413776,3944.469301742,4202.588398158,7831708437.831402,71592267280.13266
2019-03-18,2019-03-25,4008.284983797,4093.784724444,3975.356198882,4024.480055518,6846912975.596903,70885583078.04466
2019-03-11,2019-03-18,3900.462788114,4051.957711268,3845.307653784,4007.166919858,7345431346.345575,69014179341.69615
2019-03-04,2019-03-11,3879.964730091,3941.820808796,3733.917481608,3902.80646271,7215281620.888323,67724594725.20781
2019-02-25,2019-03-04,3808.473252069,3898.093996858,3785.188773808,3881.076222168,6508638463.317214,67527481419.99582
2019-02-18,2019-02-25,3628.785108355,4172.083234272,3622.629503935,3807.506663628,6074763193.076528,68322485470.4924
2019-02-11,2019-02-18,3666.346751167,3666.346751167,3568.106289136,3630.26901901,3674086322.442602,63188408643.29764
2019-02-04,2019-02-11,3453.008649654,3703.010371206,3366.804928507,3663.532766717,3524117948.215584,61138506014.111374
2019-01-28,2019-02-04,3574.356431872,3574.356431872,3392.538497169,3451.480647199,3557348469.8481426,60578568992.27153
2019-01-21,2019-01-28,3580.394848908,3649.754615996,3476.812119629,3575.69534679,3635125485.66705,62755304517.967285
2019-01-14,2019-01-21,3555.550456106,3766.801866732,3552.316662444,3583.507435701,4452504988.086292,63957517411.06053
2019-01-07,2019-01-14,4082.095636372,4109.513660184,3545.768209284,3553.227143057,4124379392.8978224,67759113537.61161
2018-12-31,2019-01-07,3863.966826435,4104.080838569,3720.528270248,4085.907581678,3805099725.956317,67160510552.61216
2018-12-24,2018-12-31,3974.488113207,4218.506382222,3633.371831014,3863.165983794,4373148345.5746565,67883705489.940056
2018-12-17,2018-12-24,3260.535478026,4179.461009081,3256.286666292,3980.147519,4268215918.1971874,65111405419.34701
2018-12-10,2018-12-17,3583.500415102,3620.702269676,3188.542616892,3259.040241951,2773246942.0585017,59030525626.90315
2018-12-03,2018-12-10,4150.827310223,4162.639731237,3279.326879568,3586.572260842,3528527547.950699,65205367820.0003
