Start,End,Open,High,Low,Close,Volume,Market Cap
2017-01-01,2017-02-01,963.743,1191.1,755.756,970.555,156039224.36972666,14735139001.281996
2016-12-01,2017-01-01,745.691,979.397,745.691,963.599,110987249.73262441,13187815136.07454
2016-11-01,2016-12-01,700.972,756.237,678.156,745.715,86560582.57932174,11608045122.099062
2016-10-01,2016-11-01,609.735,720.402,609.479,701.018,65638730.167862564,10217848554.99307
2016-09-01,2016-10-01,575.472,628.818,570.811,609.67,66190432.839877084,9581739612.117147
2016-08-01,2016-09-01,624.681,626.119,531.334,575.329,85826387.39591159,9210808415.877642
2016-07-01,2016-08-01,673.337,704.968,611.834,625.039,109492490.56472144,10429115843.218613
2016-06-01,2016-07-01,531.386,777.99,525.636,674.039,153249520.123083,9973261536.8005
2016-05-01,2016-06-01,448.318,553.96,437.389,531.433,68518701.85823683,7164605131.735794
2016-04-01,2016-05-01,416.729,467.965,415.831,448.223,56349783.2397885,6688801153.162555
2016-03-01,2016-04-01,437.697,439.653,394.035,416.779,73660235.73069607,6398464637.927719
2016-02-01,2016-03-01,368.767,448.046,367.957,438.156,62328106.34385537,6123478934.545051
2016-01-01,2016-02-01,430.567,462.934,354.914,368.661,57628842.4336234,6218930542.489836
2015-12-01,2016-01-01,377.321,469.103,349.465,430.538,65521307.11281696,6298732743.734673
2015-11-01,2015-12-01,314.166,495.562,300.997,377.327,70558511.94459458,5160548912.284503
2015-10-01,2015-11-01,236.06,334.169,235.616,314.036,28728922.781034786,3877801584.3401947
2015-09-01,2015-10-01,230.056,259.182,225.117,236.083,19377282.67952116,3415715091.048144
2015-08-01,2015-09-01,284.65,285.715,199.567,230.18,29087575.91706859,3685525288.160589
2015-07-01,2015-08-01,263.072,314.394,253.505,284.501,32538769.37022845,4007930139.357976
2015-06-01,2015-07-01,230.19,267.867,221.296,263.107,20492148.78676119,3385774412.4959564
2015-05-01,2015-06-01,236.145,247.804,228.573,229.968,18874212.986674674,3360077315.3715506
2015-04-01,2015-05-01,244.224,261.798,214.874,235.997,22101011.425383028,3305952504.91218
2015-03-01,2015-04-01,254.263,300.044,236.515,244.14,30009589.150181342,3740439741.8228025
2015-02-01,2015-03-01,217.464,265.611,212.015,254.274,25697424.004121963,3224951231.7952275
2015-01-01,2015-02-01,320.193,320.435,171.51,217.8,34730209.81136823,3467257425.523968
2014-12-01,2015-01-01,378.047,384.038,304.232,319.983,17260711.943183705,4667155233.907182
2014-11-01,2014-12-01,338.321,457.093,320.626,378.236,22149845.3920106,4930454185.297974
2014-10-01,2014-11-01,386.944,411.698,289.296,338.594,29561698.286576584,4888237735.612349
2014-09-01,2014-10-01,477.763,493.928,372.24,387.137,23419401.94511407,5938854456.460486
2014-08-01,2014-09-01,586.235,598.116,443.851,477.332,21981529.51777608,7077176964.360603
2014-07-01,2014-08-01,641.391,657.858,564.511,586.235,15970524.69722918,8070032042.763847
2014-06-01,2014-07-01,623.693,674.111,549.821,639.797,23904669.968047496,7953771964.118366
2014-05-01,2014-06-01,447.633,624.715,423.251,623.677,16059633.01217641,6167825026.647274
2014-04-01,2014-05-01,457,542.378,351.816,447.645,26488198.69659836,5843968112.37241
2014-03-01,2014-04-01,549.92,702.91,443.365,457.001,25001136.868616536,7417016076.162636
2014-02-01,2014-03-01,828.61,853.52,420.41,549.26,44306635.674127646,8325635268.889224
2014-01-01,2014-02-01,754.97,1017.12,754.97,829.92,36818950.2604626,10320736185.20567
2013-12-01,2014-01-01,1128.92,1156.12,420.51,754.01,5158980.035577575,11156510073.310564
2013-11-01,2013-12-01,203.9,1156.14,201.65,1129.43,0,6246532534.029165
2013-10-01,2013-11-01,132.68,217.42,102.25,204,0,1853012812.011311
2013-09-01,2013-10-01,135.14,146.5,118.46,133,0,1528239006.5426958
2013-08-01,2013-09-01,106.213,140.89,101.211,135.35,0,1309683802.6281948
2013-07-01,2013-08-01,97.51,111.344,65.526,106.09,0,1031538610.8057446
2013-06-01,2013-07-01,128.815,129.78,88.5,96.614,0,1228922903.3153958
2013-05-01,2013-06-01,139,139.89,79.1,129,0,1340109578.3278177
2013-04-01,2013-05-01,104,230,68.3557,139,0,148758846.75174153
2013-03-01,2013-04-01,34.5,93.03,34.25,93.03,0,0
2013-02-01,2013-03-01,20.499,33.38,19.63,33.38,0,0
2013-01-01,2013-02-01,13.3041,20.41,13.28,20.41,0,0
2012-12-01,2013-01-01,12.562,13.7001,12.5,13.51,0,0
2012-11-01,2012-12-01,10.57,12.565,10.4688,12.565,0,0
2012-10-01,2012-11-01,12.4,12.89,10.1706,11.201,0,0
2012-09-01,2012-10-01,9.9654,12.5725,9.9654,12.4,0,0
2012-08-01,2012-09-01,9.5503,13.5,8,10.16,0,0
2012-07-01,2012-08-01,6.629,9.35,6.4499,9.35,0,0
2012-06-01,2012-07-01,5.2748,6.69,5.2051,6.69,0,0
2012-05-01,2012-06-01,5,5.1801,4.85,5.1801,0,0
2012-04-01,2012-05-01,4.827,5.35,4.6872,4.9491,0,0
2012-03-01,2012-04-01,4.9213,5.38,4.55,4.9087,0,0
2012-02-01,2012-03-01,6.0756,6.1,4.222,4.86,0,0
2012-01-01,2012-02-01,5.2677,7.1136,4.8808,5.4838,0,0
2011-12-01,2012-01-01,3.06,4.722,2.794,4.722,0,0
2011-11-01,2011-12-01,3.15,3.2543,2.05,2.9701,0,0
2011-10-01,2011-11-01,5.0324,5.0324,2.27,3.248,0,0
2011-09-01,2011-10-01,8.21,8.64,4.77,5.1401,0,0
2011-08-01,2011-09-01,13.0946,13.0946,6.55,8.1995,0,0
2011-07-01,2011-08-01,15.397,15.4405,12.9069,13.35,0,0
2011-06-01,2011-07-01,9.57,29.6,9.57,16.101,0,0
2011-05-01,2011-06-01,3.0331,8.8,3.0331,8.741,0,0
2011-04-01,2011-05-01,0.7741,3.5,0.68,3.5,0,0
2011-03-01,2011-04-01,0.9202,0.9399,0.7411,0.7846,0,0
2011-02-01,2011-03-01,0.7,1.09,0.69,0.86,0,0
2011-01-01,2011-02-01,0.3,0.52,0.295,0.52,0,0
2010-12-01,2011-01-01,0.2275,0.3,0.19,0.3,0,0
2010-11-01,2010-12-01,0.1955,0.39,0.1931,0.2082,0,0
2010-10-01,2010-11-01,0.062,0.1989,0.0611,0.1925,0,0
2010-09-01,2010-10-01,0.0629,0.0637,0.059,0.0619,0,0
2010-08-01,2010-09-01,0.0611,0.071,0.057,0.06,0,0
2010-07-18,2010-08-01,0.0858,0.0858,0.0505,0.0679,0,0
